id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity
19,51,28.78006648193585,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6174663657653582,11.417169783792973,11.41904761904762,11.419047719047619,12.91904761904762,12.919047719047619,28.78006648193585,7,191.54863633162634,-64.95225188806285,1930.7039363167714,351.20452692500714,-62.48392660876146,-30.890759263968494
20,52,27.82409594670037,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6251748535701553,11.211753358890304,11.21904761904762,11.21904771904762,12.71904761904762,12.71904771904762,27.82409594670037,7,183.84147557240777,-62.52822603456416,1910.914511941442,337.7592377854098,-63.03862088697965,-31.181320778388375
21,53,26.934948410343228,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6315859567782429,11.014877181998155,11.01904761904762,11.01904771904762,12.51904761904762,12.51904771904762,26.934948410343228,7,176.6280084927939,-60.24982811342708,1892.4141546835037,325.2019536394818,-63.37559035699999,-31.465639921472516
22,54,26.089200623608416,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6386451865545681,10.823200082152681,10.82857142857143,10.828571528571429,12.32857142857143,12.328571528571429,26.089200623608416,7,169.7020137755898,-58.02355316894023,1874.763009563579,313.22734049838823,-63.523324556337094,-31.742962565285044
23,55,25.296074182914417,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6454629343301832,10.639246466440321,10.647619047619049,10.647619147619048,12.147619047619049,12.147619147619048,25.296074182914417,7,163.17274644167668,-55.90434259290308,1858.1858171109782,301.99096426963405,-63.53000556354945,-32.01259122903913
24,56,24.54562970892576,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.652437916605088,10.46041379611242,10.466666666666667,10.466666766666666,11.966666666666667,11.966666766666666,24.54562970892576,7,156.92739663466728,-53.84650297396951,1842.4157858055298,291.24722015888096,-63.33562720875692,-32.27390751940607
25,51,31.860420864686716,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.40361860084989487,11.560916047864485,11.561904761904763,11.561904861904763,13.061904761904763,13.061904861904763,31.860420864686716,7,203.35222778856553,-39.95541687993005,2025.2968121886167,378.54729990312654,-5.3740237849769334,-30.913836986393036
26,52,30.81663266513246,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4079085664947609,11.354008791146251,11.361904761904762,11.361904861904762,12.861904761904762,12.861904861904762,30.81663266513246,7,195.56739055754596,-38.25347972063121,2003.5274810572073,364.11907015355877,-7.2918773988307395,-31.213204202852804
27,53,29.844405447779767,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.41218315115830423,11.156100439588265,11.161904761904763,11.161904861904762,12.661904761904763,12.661904861904762,29.844405447779767,7,188.25883626315084,-36.6497081742957,1983.12281896183,350.6341500662835,-8.90805989849822,-31.508313908261982
28,54,28.9233213126541,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4163184883355203,10.964058783867005,10.971428571428572,10.971428671428571,12.471428571428572,12.471428671428571,28.9233213126541,7,181.3029599460974,-35.10156579227307,1963.7330867588314,337.9021141751196,-10.317297234879316,-31.79912060216485
29,55,28.05363453044556,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.42061251866213273,10.777972601759714,10.780952380952382,10.780952480952381,12.280952380952382,12.280952480952381,28.05363453044556,7,174.68098878128555,-33.607339277326396,1945.3103022405971,325.84388600391,-11.499480293522883,-32.08553008445742
30,56,27.23620713403466,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.42493062722845765,10.59940903429076,10.600000000000001,10.6000001,12.100000000000001,12.1000001,27.23620713403466,7,168.44205105798207,-32.18326812200963,1927.9606860281629,314.55139564609954,-12.513715927571933,-32.36695159787581
